 "course" , "topic" , "lable" , "dbr_link" , "slide" , "lab" , "lecture" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Alan_Turing" , "Alan_Turing" , "http://dbpedia.org/resource/Alan_Turing" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Alan_Turing" , "Alan_Turing" , "http://dbpedia.org/resource/Alan_Turing" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab1.pdf" , "http://focu.io/data#COMP472_lab1" , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Epoch" , "Epoch" , "http://dbpedia.org/resource/Epoch" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Epoch" , "Epoch" , "http://dbpedia.org/resource/Epoch" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-7-ML-2-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture7" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Tom_M._Mitchell" , "Tom_M._Mitchell" , "http://dbpedia.org/resource/Tom_M._Mitchell" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Tom_M._Mitchell" , "Tom_M._Mitchell" , "http://dbpedia.org/resource/Tom_M._Mitchell" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-6-ML-1-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture6" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Open_list" , "Open_list" , "http://dbpedia.org/resource/Open_list" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Open_list" , "Open_list" , "http://dbpedia.org/resource/Open_list" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-2-search-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Open_list" , "Open_list" , "http://dbpedia.org/resource/Open_list" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab2.pdf" , "http://focu.io/data#COMP472_lab2" , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Frank_Rosenblatt" , "Frank_Rosenblatt" , "http://dbpedia.org/resource/Frank_Rosenblatt" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Frank_Rosenblatt" , "Frank_Rosenblatt" , "http://dbpedia.org/resource/Frank_Rosenblatt" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab1.pdf" , "http://focu.io/data#COMP472_lab1" , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#World_War_II" , "World_War_II" , "http://dbpedia.org/resource/World_War_II" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#World_War_II" , "World_War_II" , "http://dbpedia.org/resource/World_War_II" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-1-intro-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#MIT_Press" , "MIT_Press" , "http://dbpedia.org/resource/MIT_Press" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#MIT_Press" , "MIT_Press" , "http://dbpedia.org/resource/MIT_Press" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#River_Shannon" , "River_Shannon" , "http://dbpedia.org/resource/River_Shannon" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#River_Shannon" , "River_Shannon" , "http://dbpedia.org/resource/River_Shannon" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Strictly_Speaking" , "Strictly_Speaking" , "http://dbpedia.org/resource/Strictly_Speaking" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Strictly_Speaking" , "Strictly_Speaking" , "http://dbpedia.org/resource/Strictly_Speaking" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-4-NB-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture4" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Groucho_Marx" , "Groucho_Marx" , "http://dbpedia.org/resource/Groucho_Marx" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Groucho_Marx" , "Groucho_Marx" , "http://dbpedia.org/resource/Groucho_Marx" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Elephant" , "Elephant" , "http://dbpedia.org/resource/Elephant" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Elephant" , "Elephant" , "http://dbpedia.org/resource/Elephant" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#9Go!" , "9Go!" , "http://dbpedia.org/resource/9Go!" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#9Go!" , "9Go!" , "http://dbpedia.org/resource/9Go!" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-1-intro-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#9Go!" , "9Go!" , "http://dbpedia.org/resource/9Go!" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-3-adversarial-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture3" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Chinese_language" , "Chinese_language" , "http://dbpedia.org/resource/Chinese_language" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Chinese_language" , "Chinese_language" , "http://dbpedia.org/resource/Chinese_language" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Delta_rule" , "Delta_rule" , "http://dbpedia.org/resource/Delta_rule" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Delta_rule" , "Delta_rule" , "http://dbpedia.org/resource/Delta_rule" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-7-ML-2-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture7" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Michael_Jackson" , "Michael_Jackson" , "http://dbpedia.org/resource/Michael_Jackson" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Michael_Jackson" , "Michael_Jackson" , "http://dbpedia.org/resource/Michael_Jackson" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Numeral_prefix" , "Numeral_prefix" , "http://dbpedia.org/resource/Numeral_prefix" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Numeral_prefix" , "Numeral_prefix" , "http://dbpedia.org/resource/Numeral_prefix" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Heuristic_(computer_science)" , "Heuristic_(computer_science)" , "http://dbpedia.org/resource/Heuristic_(computer_science)" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Heuristic_(computer_science)" , "Heuristic_(computer_science)" , "http://dbpedia.org/resource/Heuristic_(computer_science)" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-2-search-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Heuristic_(computer_science)" , "Heuristic_(computer_science)" , "http://dbpedia.org/resource/Heuristic_(computer_science)" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-3-adversarial-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture3" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Broccoli" , "Broccoli" , "http://dbpedia.org/resource/Broccoli" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Broccoli" , "Broccoli" , "http://dbpedia.org/resource/Broccoli" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Chicago" , "Chicago" , "http://dbpedia.org/resource/Chicago" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Chicago" , "Chicago" , "http://dbpedia.org/resource/Chicago" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Animal_cracker" , "Animal_cracker" , "http://dbpedia.org/resource/Animal_cracker" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Animal_cracker" , "Animal_cracker" , "http://dbpedia.org/resource/Animal_cracker" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Adpositional_phrase" , "Adpositional_phrase" , "http://dbpedia.org/resource/Adpositional_phrase" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Adpositional_phrase" , "Adpositional_phrase" , "http://dbpedia.org/resource/Adpositional_phrase" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Google_Search" , "Google_Search" , "http://dbpedia.org/resource/Google_Search" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Google_Search" , "Google_Search" , "http://dbpedia.org/resource/Google_Search" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Aardwolf" , "Aardwolf" , "http://dbpedia.org/resource/Aardwolf" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Aardwolf" , "Aardwolf" , "http://dbpedia.org/resource/Aardwolf" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#AI_winter" , "AI_winter" , "http://dbpedia.org/resource/AI_winter" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#AI_winter" , "AI_winter" , "http://dbpedia.org/resource/AI_winter" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-1-intro-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#AI_winter" , "AI_winter" , "http://dbpedia.org/resource/AI_winter" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab1.pdf" , "http://focu.io/data#COMP472_lab1" , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Data_preparation" , "Data_preparation" , "http://dbpedia.org/resource/Data_preparation" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Data_preparation" , "Data_preparation" , "http://dbpedia.org/resource/Data_preparation" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Chess" , "Chess" , "http://dbpedia.org/resource/Chess" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Chess" , "Chess" , "http://dbpedia.org/resource/Chess" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-1-intro-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Chess" , "Chess" , "http://dbpedia.org/resource/Chess" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-2-search-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Chess" , "Chess" , "http://dbpedia.org/resource/Chess" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-3-adversarial-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture3" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Joint_probability_distribution" , "Joint_probability_distribution" , "http://dbpedia.org/resource/Joint_probability_distribution" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Joint_probability_distribution" , "Joint_probability_distribution" , "http://dbpedia.org/resource/Joint_probability_distribution" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-4-NB-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture4" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Generative_adversarial_network" , "Generative_adversarial_network" , "http://dbpedia.org/resource/Generative_adversarial_network" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Generative_adversarial_network" , "Generative_adversarial_network" , "http://dbpedia.org/resource/Generative_adversarial_network" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab1.pdf" , "http://focu.io/data#COMP472_lab1" , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Klinga,_Norway" , "Klinga,_Norway" , "http://dbpedia.org/resource/Klinga,_Norway" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Klinga,_Norway" , "Klinga,_Norway" , "http://dbpedia.org/resource/Klinga,_Norway" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab4.pdf" , "http://focu.io/data#COMP472_lab4" , "http://focu.io/data#COMP472_lecture4" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Homosexuality" , "Homosexuality" , "http://dbpedia.org/resource/Homosexuality" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Homosexuality" , "Homosexuality" , "http://dbpedia.org/resource/Homosexuality" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#San_Francisco" , "San_Francisco" , "http://dbpedia.org/resource/San_Francisco" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#San_Francisco" , "San_Francisco" , "http://dbpedia.org/resource/San_Francisco" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Handwriting_recognition" , "Handwriting_recognition" , "http://dbpedia.org/resource/Handwriting_recognition" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Handwriting_recognition" , "Handwriting_recognition" , "http://dbpedia.org/resource/Handwriting_recognition" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-6-ML-1-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture6" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#CNN" , "CNN" , "http://dbpedia.org/resource/CNN" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#CNN" , "CNN" , "http://dbpedia.org/resource/CNN" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-8-DL-Winter2020-short.pdf" ,  , "http://focu.io/data#COMP472_lecture8" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Computer_vision" , "Computer_vision" , "http://dbpedia.org/resource/Computer_vision" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Computer_vision" , "Computer_vision" , "http://dbpedia.org/resource/Computer_vision" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-6-ML-1-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture6" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Computer_vision" , "Computer_vision" , "http://dbpedia.org/resource/Computer_vision" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-1-intro-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Computer_vision" , "Computer_vision" , "http://dbpedia.org/resource/Computer_vision" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-8-DL-Winter2020-short.pdf" ,  , "http://focu.io/data#COMP472_lecture8" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Training,_validation,_and_test_sets" , "Training,_validation,_and_test_sets" , "http://dbpedia.org/resource/Training,_validation,_and_test_sets" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Training,_validation,_and_test_sets" , "Training,_validation,_and_test_sets" , "http://dbpedia.org/resource/Training,_validation,_and_test_sets" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-7-ML-2-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture7" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Training,_validation,_and_test_sets" , "Training,_validation,_and_test_sets" , "http://dbpedia.org/resource/Training,_validation,_and_test_sets" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-6-ML-1-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture6" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Training,_validation,_and_test_sets" , "Training,_validation,_and_test_sets" , "http://dbpedia.org/resource/Training,_validation,_and_test_sets" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-4-NB-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture4" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Training,_validation,_and_test_sets" , "Training,_validation,_and_test_sets" , "http://dbpedia.org/resource/Training,_validation,_and_test_sets" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Training,_validation,_and_test_sets" , "Training,_validation,_and_test_sets" , "http://dbpedia.org/resource/Training,_validation,_and_test_sets" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab6.pdf" , "http://focu.io/data#COMP472_lab6" , "http://focu.io/data#COMP472_lecture6" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Training,_validation,_and_test_sets" , "Training,_validation,_and_test_sets" , "http://dbpedia.org/resource/Training,_validation,_and_test_sets" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab5.pdf" , "http://focu.io/data#COMP472_lab5" , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Verb_phrase" , "Verb_phrase" , "http://dbpedia.org/resource/Verb_phrase" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Verb_phrase" , "Verb_phrase" , "http://dbpedia.org/resource/Verb_phrase" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Maxima_and_minima" , "Maxima_and_minima" , "http://dbpedia.org/resource/Maxima_and_minima" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Maxima_and_minima" , "Maxima_and_minima" , "http://dbpedia.org/resource/Maxima_and_minima" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-7-ML-2-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture7" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Maxima_and_minima" , "Maxima_and_minima" , "http://dbpedia.org/resource/Maxima_and_minima" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-2-search-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#The_Tomorrow_Show" , "The_Tomorrow_Show" , "http://dbpedia.org/resource/The_Tomorrow_Show" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#The_Tomorrow_Show" , "The_Tomorrow_Show" , "http://dbpedia.org/resource/The_Tomorrow_Show" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-4-NB-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture4" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Heureka_(science_center)" , "Heureka_(science_center)" , "http://dbpedia.org/resource/Heureka_(science_center)" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Heureka_(science_center)" , "Heureka_(science_center)" , "http://dbpedia.org/resource/Heureka_(science_center)" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-2-search-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Red_Square" , "Red_Square" , "http://dbpedia.org/resource/Red_Square" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Red_Square" , "Red_Square" , "http://dbpedia.org/resource/Red_Square" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-6-ML-1-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture6" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Expert_system" , "Expert_system" , "http://dbpedia.org/resource/Expert_system" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Expert_system" , "Expert_system" , "http://dbpedia.org/resource/Expert_system" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-1-intro-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Expert_system" , "Expert_system" , "http://dbpedia.org/resource/Expert_system" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab1.pdf" , "http://focu.io/data#COMP472_lab1" , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Iterative_deepening_depth-first_search" , "Iterative_deepening_depth-first_search" , "http://dbpedia.org/resource/Iterative_deepening_depth-first_search" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Iterative_deepening_depth-first_search" , "Iterative_deepening_depth-first_search" , "http://dbpedia.org/resource/Iterative_deepening_depth-first_search" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-2-search-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Iterative_deepening_depth-first_search" , "Iterative_deepening_depth-first_search" , "http://dbpedia.org/resource/Iterative_deepening_depth-first_search" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab2.pdf" , "http://focu.io/data#COMP472_lab2" , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Monotonic_function" , "Monotonic_function" , "http://dbpedia.org/resource/Monotonic_function" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Monotonic_function" , "Monotonic_function" , "http://dbpedia.org/resource/Monotonic_function" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-2-search-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Natural_language" , "Natural_language" , "http://dbpedia.org/resource/Natural_language" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Natural_language" , "Natural_language" , "http://dbpedia.org/resource/Natural_language" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Mirror" , "Mirror" , "http://dbpedia.org/resource/Mirror" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Mirror" , "Mirror" , "http://dbpedia.org/resource/Mirror" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab3.pdf" , "http://focu.io/data#COMP472_lab3" , "http://focu.io/data#COMP472_lecture3" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#C3_carbon_fixation" , "C3_carbon_fixation" , "http://dbpedia.org/resource/C3_carbon_fixation" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#C3_carbon_fixation" , "C3_carbon_fixation" , "http://dbpedia.org/resource/C3_carbon_fixation" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-6-ML-1-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture6" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Pronoun" , "Pronoun" , "http://dbpedia.org/resource/Pronoun" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Pronoun" , "Pronoun" , "http://dbpedia.org/resource/Pronoun" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Potomac_River" , "Potomac_River" , "http://dbpedia.org/resource/Potomac_River" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Potomac_River" , "Potomac_River" , "http://dbpedia.org/resource/Potomac_River" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Open_access" , "Open_access" , "http://dbpedia.org/resource/Open_access" ,  ,  ,  ,
